,mid,items_radiant,items_dire
27243,27243,68.0,75.0
27244,27244,66.0,60.0
27245,27245,68.0,63.0
27246,27246,70.0,73.0
27247,27247,75.0,62.0
27248,27248,47.0,47.0
27249,27249,55.0,53.0
27250,27250,79.0,84.0
27251,27251,63.0,48.0
27252,27252,76.0,62.0
27253,27253,60.0,71.0
27254,27254,50.0,54.0
27255,27255,71.0,63.0
27256,27256,60.0,57.0
27257,27257,65.0,70.0
27258,27258,84.0,78.0
27259,27259,54.0,70.0
27260,27260,54.0,76.0
27261,27261,76.0,63.0
27262,27262,55.0,71.0
27263,27263,82.0,67.0
27264,27264,71.0,64.0
27265,27265,76.0,77.0
27266,27266,68.0,54.0
27267,27267,64.0,58.0
27268,27268,59.0,53.0
27269,27269,52.0,67.0
27270,27270,63.0,61.0
27271,27271,56.0,51.0
27272,27272,68.0,52.0
27273,27273,73.0,79.0
27274,27274,72.0,64.0
27275,27275,54.0,61.0
27276,27276,71.0,64.0
27277,27277,54.0,56.0
27278,27278,70.0,70.0
27279,27279,54.0,70.0
27280,27280,54.0,54.0
27281,27281,68.0,68.0
27282,27282,46.0,65.0
27283,27283,77.0,60.0
27284,27284,60.0,67.0
27285,27285,50.0,69.0
27286,27286,63.0,58.0
27287,27287,57.0,49.0
27288,27288,66.0,55.0
27289,27289,54.0,58.0
27290,27290,54.0,57.0
27291,27291,59.0,63.0
27292,27292,83.0,65.0
27293,27293,70.0,58.0
27294,27294,59.0,76.0
27295,27295,55.0,64.0
27296,27296,78.0,64.0
27297,27297,67.0,49.0
27298,27298,68.0,61.0
27299,27299,49.0,57.0
27300,27300,69.0,74.0
27301,27301,53.0,41.0
27302,27302,53.0,56.0
27303,27303,74.0,68.0
27304,27304,51.0,55.0
27305,27305,66.0,64.0
27306,27306,70.0,65.0
27307,27307,66.0,61.0
27308,27308,55.0,50.0
27309,27309,65.0,73.0
27310,27310,55.0,59.0
27311,27311,63.0,72.0
27312,27312,69.0,70.0
27313,27313,82.0,63.0
27314,27314,79.0,61.0
27315,27315,59.0,66.0
27316,27316,75.0,61.0
27317,27317,57.0,64.0
27318,27318,62.0,50.0
27319,27319,71.0,62.0
27320,27320,66.0,54.0
27321,27321,79.0,69.0
27322,27322,54.0,60.0
27323,27323,67.0,65.0
27324,27324,63.0,61.0
27325,27325,83.0,80.0
27326,27326,72.0,66.0
27327,27327,47.0,43.0
27328,27328,74.0,82.0
27329,27329,63.0,61.0
27330,27330,38.0,65.0
27331,27331,82.0,72.0
27332,27332,66.0,58.0
27333,27333,83.0,89.0
27334,27334,79.0,72.0
27335,27335,68.0,71.0
27336,27336,62.0,52.0
27337,27337,55.0,68.0
27338,27338,58.0,57.0
27339,27339,91.0,100.0
27340,27340,55.0,61.0
27341,27341,57.0,66.0
27342,27342,75.0,70.0
27343,27343,55.0,50.0
27344,27344,86.0,62.0
27345,27345,80.0,69.0
27346,27346,45.0,57.0
27347,27347,74.0,62.0
27348,27348,72.0,73.0
27349,27349,68.0,66.0
27350,27350,73.0,66.0
27351,27351,75.0,66.0
27352,27352,70.0,69.0
27353,27353,44.0,65.0
27354,27354,84.0,78.0
27355,27355,64.0,80.0
27356,27356,79.0,56.0
27357,27357,79.0,85.0
27358,27358,70.0,58.0
27359,27359,49.0,60.0
27360,27360,70.0,66.0
27361,27361,48.0,55.0
27362,27362,77.0,61.0
27363,27363,52.0,61.0
27364,27364,77.0,59.0
27365,27365,51.0,54.0
27366,27366,43.0,73.0
27367,27367,82.0,71.0
27368,27368,56.0,51.0
27369,27369,57.0,68.0
27370,27370,78.0,72.0
27371,27371,72.0,65.0
27372,27372,50.0,52.0
27373,27373,58.0,67.0
27374,27374,48.0,76.0
27375,27375,66.0,75.0
27376,27376,66.0,76.0
27377,27377,85.0,74.0
27378,27378,83.0,77.0
27379,27379,66.0,64.0
27380,27380,61.0,59.0
27381,27381,55.0,48.0
27382,27382,68.0,65.0
27383,27383,70.0,80.0
27384,27384,82.0,66.0
27385,27385,63.0,81.0
27386,27386,66.0,66.0
27387,27387,68.0,65.0
27388,27388,70.0,57.0
27389,27389,51.0,52.0
27390,27390,70.0,65.0
27391,27391,77.0,69.0
27392,27392,71.0,57.0
27393,27393,68.0,76.0
27394,27394,59.0,68.0
27395,27395,61.0,34.0
27396,27396,58.0,58.0
27397,27397,59.0,79.0
27398,27398,66.0,80.0
27399,27399,66.0,65.0
27400,27400,69.0,76.0
27401,27401,71.0,71.0
27402,27402,57.0,69.0
27403,27403,77.0,64.0
27404,27404,68.0,66.0
27405,27405,75.0,59.0
27406,27406,66.0,64.0
27407,27407,60.0,56.0
27408,27408,64.0,86.0
27409,27409,55.0,69.0
27410,27410,71.0,70.0
27411,27411,62.0,63.0
27412,27412,60.0,53.0
27413,27413,70.0,57.0
27414,27414,50.0,62.0
27415,27415,75.0,79.0
27416,27416,74.0,69.0
27417,27417,55.0,63.0
27418,27418,60.0,65.0
27419,27419,62.0,67.0
27420,27420,73.0,73.0
27421,27421,65.0,72.0
27422,27422,61.0,73.0
27423,27423,53.0,51.0
27424,27424,43.0,53.0
27425,27425,59.0,61.0
27426,27426,83.0,74.0
27427,27427,53.0,56.0
27428,27428,72.0,60.0
27429,27429,62.0,63.0
27430,27430,69.0,73.0
27431,27431,75.0,78.0
27432,27432,83.0,69.0
27433,27433,63.0,68.0
27434,27434,63.0,68.0
27435,27435,86.0,68.0
27436,27436,97.0,55.0
27437,27437,81.0,68.0
27438,27438,61.0,67.0
27439,27439,64.0,69.0
27440,27440,86.0,87.0
27441,27441,72.0,73.0
27442,27442,67.0,67.0
27443,27443,49.0,67.0
27444,27444,62.0,59.0
27445,27445,74.0,50.0
27446,27446,67.0,62.0
27447,27447,81.0,73.0
27448,27448,89.0,72.0
27449,27449,74.0,80.0
27450,27450,71.0,63.0
27451,27451,71.0,55.0
27452,27452,51.0,48.0
27453,27453,76.0,81.0
27454,27454,68.0,62.0
27455,27455,59.0,64.0
27456,27456,71.0,55.0
27457,27457,69.0,66.0
27458,27458,62.0,55.0
27459,27459,48.0,71.0
27460,27460,79.0,71.0
27461,27461,61.0,70.0
27462,27462,67.0,62.0
27463,27463,67.0,67.0
27464,27464,69.0,67.0
27465,27465,72.0,74.0
27466,27466,80.0,83.0
27467,27467,46.0,50.0
27468,27468,54.0,59.0
27469,27469,57.0,64.0
27470,27470,53.0,55.0
27471,27471,72.0,62.0
27472,27472,67.0,65.0
27473,27473,70.0,64.0
27474,27474,79.0,68.0
27475,27475,65.0,58.0
27476,27476,72.0,64.0
27477,27477,61.0,63.0
27478,27478,43.0,60.0
27479,27479,67.0,57.0
27480,27480,51.0,64.0
27481,27481,67.0,64.0
27482,27482,62.0,83.0
27483,27483,70.0,68.0
27484,27484,80.0,66.0
27485,27485,65.0,65.0
27486,27486,67.0,89.0
27487,27487,59.0,62.0
27488,27488,75.0,79.0
27489,27489,56.0,73.0
27490,27490,87.0,76.0
27491,27491,60.0,68.0
27492,27492,66.0,61.0
27493,27493,59.0,58.0
27494,27494,53.0,66.0
27495,27495,94.0,82.0
27496,27496,65.0,70.0
27497,27497,72.0,70.0
27498,27498,56.0,50.0
27499,27499,56.0,72.0
27500,27500,57.0,62.0
27501,27501,70.0,93.0
27502,27502,71.0,62.0
27503,27503,54.0,43.0
27504,27504,65.0,67.0
27505,27505,51.0,73.0
27506,27506,67.0,61.0
27507,27507,56.0,60.0
27508,27508,57.0,56.0
27509,27509,79.0,67.0
27510,27510,61.0,64.0
27511,27511,61.0,52.0
27512,27512,77.0,81.0
27513,27513,44.0,48.0
27514,27514,54.0,77.0
27515,27515,80.0,64.0
27516,27516,52.0,84.0
27517,27517,59.0,51.0
27518,27518,67.0,62.0
27519,27519,71.0,80.0
27520,27520,78.0,71.0
27521,27521,69.0,65.0
27522,27522,100.0,76.0
27523,27523,77.0,79.0
27524,27524,59.0,62.0
27525,27525,68.0,62.0
27526,27526,61.0,50.0
27527,27527,55.0,44.0
27528,27528,70.0,69.0
27529,27529,75.0,53.0
27530,27530,64.0,60.0
27531,27531,75.0,82.0
27532,27532,60.0,72.0
27533,27533,45.0,48.0
27534,27534,68.0,56.0
27535,27535,67.0,62.0
27536,27536,61.0,57.0
27537,27537,92.0,67.0
27538,27538,69.0,72.0
27539,27539,67.0,74.0
27540,27540,70.0,61.0
27541,27541,47.0,67.0
27542,27542,68.0,76.0
27543,27543,70.0,82.0
27544,27544,48.0,56.0
27545,27545,64.0,66.0
27546,27546,69.0,78.0
27547,27547,72.0,83.0
27548,27548,76.0,58.0
27549,27549,72.0,68.0
27550,27550,55.0,72.0
27551,27551,62.0,63.0
27552,27552,77.0,76.0
27553,27553,57.0,60.0
27554,27554,73.0,60.0
27555,27555,61.0,62.0
27556,27556,50.0,61.0
27557,27557,66.0,50.0
27558,27558,60.0,63.0
27559,27559,73.0,69.0
27560,27560,80.0,60.0
27561,27561,46.0,58.0
27562,27562,47.0,63.0
27563,27563,75.0,75.0
27564,27564,72.0,56.0
27565,27565,55.0,41.0
27566,27566,61.0,62.0
27567,27567,59.0,64.0
27568,27568,65.0,67.0
27569,27569,52.0,51.0
27570,27570,74.0,68.0
27571,27571,62.0,44.0
27572,27572,68.0,67.0
27573,27573,56.0,51.0
27574,27574,65.0,69.0
27575,27575,61.0,46.0
27576,27576,60.0,66.0
27577,27577,62.0,57.0
27578,27578,74.0,72.0
27579,27579,72.0,62.0
27580,27580,75.0,73.0
27581,27581,79.0,70.0
27582,27582,66.0,85.0
27583,27583,56.0,84.0
27584,27584,86.0,81.0
27585,27585,57.0,70.0
27586,27586,48.0,69.0
27587,27587,74.0,66.0
27588,27588,61.0,58.0
27589,27589,64.0,72.0
27590,27590,52.0,59.0
27591,27591,69.0,73.0
27592,27592,82.0,88.0
27593,27593,63.0,66.0
27594,27594,60.0,61.0
27595,27595,65.0,66.0
27596,27596,68.0,56.0
27597,27597,65.0,55.0
27598,27598,43.0,66.0
27599,27599,46.0,60.0
27600,27600,76.0,79.0
27601,27601,91.0,55.0
27602,27602,58.0,63.0
27603,27603,81.0,71.0
27604,27604,76.0,79.0
27605,27605,80.0,79.0
27606,27606,55.0,60.0
27607,27607,72.0,67.0
27608,27608,66.0,60.0
27609,27609,56.0,68.0
27610,27610,56.0,57.0
27611,27611,62.0,66.0
27612,27612,62.0,72.0
27613,27613,73.0,85.0
27614,27614,65.0,60.0
27615,27615,55.0,63.0
27616,27616,86.0,84.0
27617,27617,69.0,52.0
27618,27618,79.0,84.0
27619,27619,67.0,64.0
27620,27620,55.0,68.0
27621,27621,60.0,62.0
27622,27622,61.0,54.0
27623,27623,82.0,83.0
27624,27624,51.0,79.0
27625,27625,71.0,62.0
27626,27626,68.0,62.0
27627,27627,61.0,79.0
27628,27628,60.0,56.0
27629,27629,65.0,66.0
27630,27630,82.0,66.0
27631,27631,57.0,65.0
27632,27632,76.0,72.0
27633,27633,66.0,62.0
27634,27634,48.0,83.0
27635,27635,62.0,51.0
27636,27636,76.0,62.0
27637,27637,55.0,64.0
27638,27638,66.0,83.0
27639,27639,61.0,67.0
27640,27640,62.0,69.0
27641,27641,72.0,67.0
27642,27642,57.0,43.0
27643,27643,63.0,63.0
27644,27644,62.0,74.0
27645,27645,62.0,73.0
27646,27646,66.0,70.0
27647,27647,64.0,61.0
27648,27648,55.0,74.0
27649,27649,70.0,60.0
27650,27650,80.0,73.0
27651,27651,76.0,61.0
27652,27652,61.0,45.0
27653,27653,66.0,59.0
27654,27654,60.0,71.0
27655,27655,60.0,70.0
27656,27656,66.0,40.0
27657,27657,74.0,65.0
27658,27658,59.0,61.0
27659,27659,61.0,50.0
27660,27660,52.0,64.0
27661,27661,46.0,62.0
27662,27662,55.0,63.0
27663,27663,72.0,79.0
27664,27664,82.0,69.0
27665,27665,51.0,61.0
27666,27666,69.0,61.0
27667,27667,78.0,68.0
27668,27668,75.0,68.0
27669,27669,67.0,66.0
27670,27670,76.0,91.0
27671,27671,65.0,72.0
27672,27672,65.0,44.0
27673,27673,63.0,62.0
27674,27674,44.0,56.0
27675,27675,67.0,57.0
27676,27676,73.0,59.0
27677,27677,95.0,98.0
27678,27678,52.0,66.0
27679,27679,61.0,58.0
27680,27680,49.0,62.0
27681,27681,60.0,65.0
27682,27682,70.0,67.0
27683,27683,63.0,95.0
27684,27684,56.0,55.0
27685,27685,73.0,65.0
27686,27686,68.0,81.0
27687,27687,63.0,61.0
27688,27688,60.0,63.0
27689,27689,61.0,72.0
27690,27690,55.0,71.0
27691,27691,61.0,67.0
27692,27692,59.0,60.0
27693,27693,68.0,71.0
27694,27694,54.0,54.0
27695,27695,79.0,70.0
27696,27696,77.0,62.0
27697,27697,68.0,62.0
27698,27698,63.0,61.0
27699,27699,74.0,67.0
27700,27700,68.0,68.0
27701,27701,52.0,63.0
27702,27702,60.0,66.0
27703,27703,67.0,52.0
27704,27704,49.0,59.0
27705,27705,70.0,71.0
27706,27706,77.0,46.0
27707,27707,60.0,75.0
27708,27708,55.0,61.0
27709,27709,57.0,61.0
27710,27710,74.0,68.0
27711,27711,62.0,80.0
27712,27712,70.0,74.0
27713,27713,61.0,76.0
27714,27714,68.0,74.0
27715,27715,69.0,61.0
27716,27716,77.0,74.0
27717,27717,44.0,56.0
27718,27718,55.0,63.0
27719,27719,66.0,75.0
27720,27720,59.0,71.0
27721,27721,64.0,80.0
27722,27722,77.0,68.0
27723,27723,44.0,61.0
27724,27724,67.0,52.0
27725,27725,73.0,68.0
27726,27726,58.0,42.0
27727,27727,57.0,59.0
27728,27728,60.0,54.0
27729,27729,54.0,69.0
27730,27730,70.0,81.0
27731,27731,85.0,87.0
27732,27732,74.0,57.0
27733,27733,47.0,58.0
27734,27734,62.0,61.0
27735,27735,79.0,81.0
27736,27736,71.0,70.0
27737,27737,67.0,69.0
27738,27738,51.0,59.0
27739,27739,60.0,65.0
27740,27740,61.0,58.0
27741,27741,61.0,60.0
27742,27742,71.0,62.0
27743,27743,77.0,81.0
27744,27744,64.0,62.0
27745,27745,56.0,62.0
27746,27746,59.0,73.0
27747,27747,62.0,57.0
27748,27748,64.0,76.0
27749,27749,64.0,49.0
27750,27750,73.0,56.0
27751,27751,80.0,67.0
27752,27752,55.0,70.0
27753,27753,77.0,74.0
27754,27754,44.0,57.0
27755,27755,57.0,83.0
27756,27756,51.0,71.0
27757,27757,57.0,64.0
27758,27758,62.0,68.0
27759,27759,68.0,74.0
27760,27760,62.0,83.0
27761,27761,66.0,65.0
27762,27762,69.0,66.0
27763,27763,74.0,53.0
27764,27764,51.0,54.0
27765,27765,59.0,61.0
27766,27766,58.0,60.0
27767,27767,66.0,66.0
27768,27768,57.0,66.0
27769,27769,71.0,88.0
27770,27770,64.0,54.0
27771,27771,75.0,60.0
27772,27772,43.0,61.0
27773,27773,88.0,72.0
27774,27774,81.0,60.0
27775,27775,47.0,48.0
27776,27776,68.0,73.0
27777,27777,78.0,43.0
27778,27778,48.0,48.0
27779,27779,78.0,72.0
27780,27780,74.0,87.0
27781,27781,56.0,59.0
27782,27782,67.0,65.0
27783,27783,66.0,69.0
27784,27784,65.0,59.0
27785,27785,51.0,55.0
27786,27786,64.0,55.0
27787,27787,63.0,67.0
27788,27788,61.0,71.0
27789,27789,46.0,63.0
27790,27790,64.0,66.0
27791,27791,56.0,63.0
27792,27792,53.0,73.0
27793,27793,52.0,73.0
27794,27794,70.0,73.0
27795,27795,58.0,58.0
27796,27796,77.0,85.0
27797,27797,53.0,65.0
27798,27798,73.0,72.0
27799,27799,53.0,59.0
27800,27800,56.0,42.0
27801,27801,59.0,60.0
27802,27802,70.0,72.0
27803,27803,57.0,66.0
27804,27804,63.0,72.0
27805,27805,63.0,59.0
27806,27806,62.0,74.0
27807,27807,67.0,42.0
27808,27808,67.0,63.0
27809,27809,61.0,75.0
27810,27810,63.0,69.0
27811,27811,57.0,61.0
27812,27812,62.0,69.0
27813,27813,74.0,81.0
27814,27814,73.0,74.0
27815,27815,64.0,76.0
27816,27816,55.0,66.0
27817,27817,69.0,68.0
27818,27818,55.0,61.0
27819,27819,70.0,60.0
27820,27820,61.0,61.0
27821,27821,64.0,61.0
27822,27822,72.0,66.0
27823,27823,55.0,66.0
27824,27824,79.0,62.0
27825,27825,58.0,63.0
27826,27826,53.0,55.0
27827,27827,57.0,46.0
27828,27828,50.0,66.0
27829,27829,81.0,82.0
27830,27830,79.0,79.0
27831,27831,77.0,79.0
27832,27832,47.0,55.0
27833,27833,52.0,46.0
27834,27834,68.0,70.0
27835,27835,41.0,57.0
27836,27836,55.0,58.0
27837,27837,60.0,48.0
27838,27838,64.0,58.0
27839,27839,71.0,71.0
27840,27840,78.0,73.0
27841,27841,76.0,58.0
27842,27842,67.0,57.0
27843,27843,47.0,61.0
27844,27844,69.0,51.0
27845,27845,64.0,80.0
27846,27846,66.0,80.0
27847,27847,64.0,60.0
27848,27848,52.0,68.0
27849,27849,79.0,65.0
27850,27850,77.0,59.0
27851,27851,65.0,67.0
27852,27852,58.0,57.0
27853,27853,64.0,57.0
27854,27854,65.0,66.0
27855,27855,87.0,67.0
27856,27856,62.0,80.0
27857,27857,69.0,67.0
27858,27858,54.0,55.0
27859,27859,53.0,58.0
27860,27860,64.0,53.0
27861,27861,59.0,62.0
27862,27862,54.0,71.0
27863,27863,62.0,59.0
27864,27864,62.0,65.0
27865,27865,85.0,74.0
27866,27866,65.0,68.0
27867,27867,60.0,54.0
27868,27868,69.0,56.0
27869,27869,58.0,94.0
27870,27870,64.0,65.0
27871,27871,54.0,54.0
27872,27872,65.0,62.0
27873,27873,69.0,67.0
27874,27874,87.0,62.0
27875,27875,64.0,71.0
27876,27876,84.0,76.0
27877,27877,44.0,60.0
27878,27878,63.0,70.0
27879,27879,72.0,64.0
27880,27880,57.0,63.0
27881,27881,65.0,57.0
27882,27882,59.0,57.0
27883,27883,61.0,76.0
27884,27884,66.0,67.0
27885,27885,62.0,73.0
27886,27886,69.0,65.0
27887,27887,68.0,82.0
27888,27888,73.0,74.0
27889,27889,67.0,68.0
27890,27890,52.0,58.0
27891,27891,79.0,76.0
27892,27892,52.0,46.0
27893,27893,59.0,81.0
27894,27894,53.0,63.0
27895,27895,59.0,60.0
27896,27896,48.0,58.0
27897,27897,81.0,56.0
27898,27898,74.0,69.0
27899,27899,77.0,76.0
27900,27900,69.0,57.0
27901,27901,68.0,69.0
27902,27902,70.0,50.0
27903,27903,101.0,81.0
27904,27904,58.0,78.0
27905,27905,84.0,81.0
27906,27906,76.0,52.0
27907,27907,72.0,69.0
27908,27908,57.0,60.0
27909,27909,79.0,64.0
27910,27910,65.0,61.0
27911,27911,51.0,71.0
27912,27912,72.0,63.0
27913,27913,62.0,71.0
27914,27914,79.0,74.0
27915,27915,65.0,78.0
27916,27916,47.0,55.0
27917,27917,59.0,56.0
27918,27918,76.0,75.0
27919,27919,70.0,66.0
27920,27920,45.0,54.0
27921,27921,65.0,71.0
27922,27922,58.0,72.0
27923,27923,89.0,81.0
27924,27924,54.0,50.0
27925,27925,55.0,65.0
27926,27926,72.0,67.0
27927,27927,75.0,72.0
27928,27928,79.0,75.0
27929,27929,63.0,56.0
27930,27930,77.0,55.0
27931,27931,75.0,60.0
27932,27932,66.0,80.0
27933,27933,83.0,74.0
27934,27934,53.0,66.0
27935,27935,77.0,55.0
27936,27936,60.0,48.0
27937,27937,72.0,55.0
27938,27938,65.0,68.0
27939,27939,84.0,63.0
27940,27940,78.0,80.0
27941,27941,73.0,58.0
27942,27942,73.0,61.0
27943,27943,74.0,85.0
27944,27944,57.0,56.0
27945,27945,54.0,61.0
27946,27946,72.0,64.0
27947,27947,62.0,76.0
27948,27948,64.0,53.0
27949,27949,65.0,75.0
27950,27950,84.0,67.0
27951,27951,56.0,57.0
27952,27952,66.0,46.0
27953,27953,74.0,53.0
27954,27954,62.0,61.0
27955,27955,70.0,90.0
27956,27956,65.0,66.0
27957,27957,84.0,56.0
27958,27958,53.0,75.0
27959,27959,85.0,86.0
27960,27960,56.0,62.0
27961,27961,88.0,66.0
27962,27962,69.0,82.0
27963,27963,66.0,68.0
27964,27964,69.0,67.0
27965,27965,61.0,54.0
27966,27966,83.0,78.0
27967,27967,63.0,71.0
27968,27968,63.0,63.0
27969,27969,57.0,59.0
27970,27970,66.0,63.0
27971,27971,77.0,75.0
27972,27972,57.0,71.0
27973,27973,57.0,66.0
27974,27974,59.0,64.0
27975,27975,73.0,74.0
27976,27976,45.0,66.0
27977,27977,57.0,61.0
27978,27978,67.0,58.0
27979,27979,66.0,60.0
27980,27980,74.0,70.0
27981,27981,63.0,72.0
27982,27982,58.0,75.0
27983,27983,54.0,80.0
27984,27984,65.0,56.0
27985,27985,55.0,71.0
27986,27986,64.0,62.0
27987,27987,56.0,62.0
27988,27988,63.0,58.0
27989,27989,73.0,74.0
27990,27990,64.0,79.0
27991,27991,75.0,62.0
27992,27992,68.0,67.0
27993,27993,62.0,62.0
27994,27994,60.0,62.0
27995,27995,71.0,47.0
27996,27996,51.0,64.0
27997,27997,52.0,63.0
27998,27998,58.0,46.0
27999,27999,63.0,87.0
28000,28000,73.0,76.0
28001,28001,61.0,81.0
28002,28002,63.0,67.0
28003,28003,73.0,71.0
28004,28004,64.0,51.0
28005,28005,54.0,66.0
28006,28006,65.0,55.0
28007,28007,61.0,91.0
28008,28008,81.0,51.0
28009,28009,51.0,58.0
28010,28010,70.0,75.0
28011,28011,52.0,43.0
28012,28012,74.0,74.0
28013,28013,73.0,86.0
28014,28014,57.0,63.0
28015,28015,58.0,56.0
28016,28016,70.0,94.0
28017,28017,76.0,75.0
28018,28018,63.0,68.0
28019,28019,63.0,48.0
28020,28020,79.0,76.0
28021,28021,65.0,58.0
28022,28022,70.0,66.0
28023,28023,58.0,64.0
28024,28024,76.0,64.0
28025,28025,77.0,64.0
28026,28026,49.0,66.0
28027,28027,64.0,60.0
28028,28028,63.0,72.0
28029,28029,68.0,63.0
28030,28030,70.0,44.0
28031,28031,75.0,63.0
28032,28032,80.0,58.0
28033,28033,57.0,50.0
28034,28034,63.0,76.0
28035,28035,46.0,59.0
28036,28036,61.0,79.0
28037,28037,59.0,56.0
28038,28038,66.0,81.0
28039,28039,59.0,77.0
28040,28040,45.0,65.0
28041,28041,83.0,74.0
28042,28042,69.0,79.0
28043,28043,64.0,60.0
28044,28044,78.0,58.0
28045,28045,70.0,63.0
28046,28046,46.0,49.0
28047,28047,62.0,51.0
28048,28048,71.0,74.0
28049,28049,58.0,46.0
28050,28050,59.0,60.0
28051,28051,64.0,61.0
28052,28052,51.0,67.0
28053,28053,47.0,58.0
28054,28054,65.0,57.0
28055,28055,62.0,76.0
28056,28056,80.0,63.0
28057,28057,75.0,67.0
28058,28058,59.0,50.0
28059,28059,66.0,64.0
28060,28060,61.0,59.0
28061,28061,58.0,56.0
28062,28062,67.0,60.0
28063,28063,58.0,62.0
28064,28064,77.0,86.0
28065,28065,47.0,42.0
28066,28066,75.0,72.0
28067,28067,75.0,89.0
28068,28068,79.0,63.0
28069,28069,71.0,71.0
28070,28070,57.0,58.0
28071,28071,61.0,66.0
28072,28072,60.0,65.0
28073,28073,67.0,77.0
28074,28074,54.0,63.0
28075,28075,54.0,68.0
28076,28076,51.0,55.0
28077,28077,79.0,60.0
28078,28078,66.0,58.0
28079,28079,64.0,57.0
28080,28080,58.0,62.0
28081,28081,65.0,46.0
28082,28082,56.0,62.0
28083,28083,66.0,58.0
28084,28084,65.0,66.0
28085,28085,66.0,68.0
28086,28086,58.0,60.0
28087,28087,62.0,68.0
28088,28088,78.0,59.0
28089,28089,59.0,82.0
28090,28090,72.0,63.0
28091,28091,66.0,57.0
28092,28092,64.0,57.0
28093,28093,74.0,79.0
28094,28094,80.0,72.0
28095,28095,45.0,62.0
28096,28096,77.0,74.0
28097,28097,53.0,54.0
28098,28098,72.0,75.0
28099,28099,58.0,61.0
28100,28100,65.0,80.0
28101,28101,98.0,58.0
28102,28102,61.0,67.0
28103,28103,54.0,59.0
28104,28104,56.0,61.0
28105,28105,71.0,61.0
28106,28106,72.0,83.0
28107,28107,47.0,75.0
28108,28108,57.0,53.0
28109,28109,67.0,68.0
28110,28110,65.0,49.0
28111,28111,62.0,74.0
28112,28112,56.0,86.0
28113,28113,50.0,53.0
28114,28114,88.0,76.0
28115,28115,58.0,64.0
28116,28116,68.0,54.0
28117,28117,85.0,75.0
28118,28118,47.0,65.0
28119,28119,83.0,77.0
28120,28120,72.0,82.0
28121,28121,71.0,72.0
28122,28122,59.0,59.0
28123,28123,67.0,57.0
28124,28124,56.0,65.0
28125,28125,88.0,66.0
28126,28126,66.0,63.0
28127,28127,79.0,93.0
28128,28128,68.0,75.0
28129,28129,67.0,66.0
28130,28130,57.0,54.0
28131,28131,75.0,64.0
28132,28132,77.0,77.0
28133,28133,49.0,77.0
28134,28134,67.0,81.0
28135,28135,45.0,51.0
28136,28136,62.0,67.0
28137,28137,64.0,59.0
28138,28138,63.0,54.0
28139,28139,60.0,54.0
28140,28140,75.0,67.0
28141,28141,64.0,61.0
28142,28142,84.0,60.0
28143,28143,89.0,70.0
28144,28144,60.0,78.0
28145,28145,45.0,64.0
28146,28146,58.0,60.0
28147,28147,64.0,68.0
28148,28148,65.0,71.0
28149,28149,67.0,69.0
28150,28150,84.0,59.0
28151,28151,80.0,74.0
28152,28152,43.0,60.0
28153,28153,80.0,76.0
28154,28154,48.0,56.0
28155,28155,71.0,62.0
28156,28156,75.0,78.0
28157,28157,68.0,77.0
28158,28158,48.0,55.0
28159,28159,68.0,70.0
28160,28160,66.0,63.0
28161,28161,88.0,63.0
28162,28162,61.0,53.0
28163,28163,72.0,75.0
28164,28164,69.0,53.0
28165,28165,47.0,64.0
28166,28166,56.0,53.0
28167,28167,68.0,62.0
28168,28168,48.0,42.0
28169,28169,63.0,72.0
28170,28170,59.0,68.0
28171,28171,47.0,73.0
28172,28172,69.0,73.0
28173,28173,68.0,59.0
28174,28174,64.0,64.0
28175,28175,43.0,53.0
28176,28176,45.0,60.0
28177,28177,65.0,65.0
28178,28178,61.0,69.0
28179,28179,59.0,62.0
28180,28180,63.0,62.0
28181,28181,75.0,76.0
28182,28182,54.0,46.0
28183,28183,61.0,69.0
28184,28184,66.0,81.0
28185,28185,46.0,72.0
28186,28186,53.0,71.0
28187,28187,71.0,67.0
28188,28188,67.0,65.0
28189,28189,55.0,48.0
28190,28190,60.0,73.0
28191,28191,60.0,73.0
28192,28192,68.0,65.0
28193,28193,66.0,64.0
28194,28194,65.0,67.0
28195,28195,65.0,70.0
28196,28196,64.0,48.0
28197,28197,57.0,51.0
28198,28198,58.0,79.0
28199,28199,70.0,54.0
28200,28200,66.0,81.0
28201,28201,80.0,91.0
28202,28202,82.0,70.0
28203,28203,58.0,64.0
28204,28204,55.0,67.0
28205,28205,81.0,65.0
28206,28206,54.0,60.0
28207,28207,64.0,64.0
28208,28208,63.0,66.0
28209,28209,70.0,53.0
28210,28210,55.0,56.0
28211,28211,85.0,76.0
28212,28212,51.0,61.0
28213,28213,62.0,60.0
28214,28214,88.0,60.0
28215,28215,64.0,67.0
28216,28216,53.0,59.0
28217,28217,46.0,45.0
28218,28218,78.0,89.0
28219,28219,80.0,75.0
28220,28220,52.0,51.0
28221,28221,65.0,67.0
28222,28222,64.0,50.0
28223,28223,62.0,63.0
28224,28224,82.0,63.0
28225,28225,66.0,66.0
28226,28226,77.0,56.0
28227,28227,54.0,65.0
28228,28228,53.0,50.0
28229,28229,92.0,78.0
28230,28230,55.0,70.0
28231,28231,63.0,59.0
28232,28232,69.0,82.0
28233,28233,73.0,63.0
28234,28234,68.0,67.0
28235,28235,72.0,42.0
28236,28236,67.0,57.0
28237,28237,67.0,68.0
28238,28238,64.0,64.0
28239,28239,74.0,63.0
28240,28240,64.0,84.0
