,mid,gold_radiant,gold_dire
26814,26814,89975,118258
26815,26815,96314,91125
26816,26816,86359,117720
26817,26817,107228,115454
26818,26818,133424,90894
26819,26819,112560,102104
26820,26820,114368,98472
26821,26821,109223,86896
26822,26822,140134,129602
26823,26823,98165,117184
26824,26824,114519,67677
26825,26825,107581,97184
26826,26826,98904,79830
26827,26827,104368,105816
26828,26828,106398,124503
26829,26829,114380,105642
26830,26830,122723,106281
26831,26831,114175,102090
26832,26832,95738,89593
26833,26833,85321,106096
26834,26834,96391,107203
26835,26835,95297,115397
26836,26836,103978,92543
26837,26837,106013,98439
26838,26838,109193,91100
26839,26839,114944,109693
26840,26840,104549,112205
26841,26841,86897,113372
26842,26842,109960,133604
26843,26843,99668,90479
26844,26844,103164,98991
26845,26845,110611,89403
26846,26846,121101,112097
26847,26847,114245,122809
26848,26848,118089,93740
26849,26849,97139,82694
26850,26850,111275,100989
26851,26851,102381,123714
26852,26852,109986,96458
26853,26853,102074,97634
26854,26854,96476,105941
26855,26855,90319,86831
26856,26856,91485,108355
26857,26857,102154,109324
26858,26858,93222,128274
26859,26859,74352,136430
26860,26860,106804,114347
26861,26861,95337,99749
26862,26862,134740,122431
26863,26863,95301,95835
26864,26864,103696,106777
26865,26865,86641,122411
26866,26866,106461,119007
26867,26867,118310,105442
26868,26868,118744,101861
26869,26869,107701,98432
26870,26870,115202,91746
26871,26871,127152,115006
26872,26872,95916,120037
26873,26873,103336,104641
26874,26874,102099,101175
26875,26875,129240,89726
26876,26876,103772,112438
26877,26877,83265,88152
26878,26878,92743,108375
26879,26879,85389,115420
26880,26880,101646,111790
26881,26881,87425,102469
26882,26882,91645,111461
26883,26883,127738,111395
26884,26884,127161,115358
26885,26885,129664,100352
26886,26886,92902,104090
26887,26887,103297,111068
26888,26888,91447,124568
26889,26889,101378,87357
26890,26890,99920,109890
26891,26891,103101,118797
26892,26892,87225,118817
26893,26893,106271,101350
26894,26894,98789,94584
26895,26895,150964,97361
26896,26896,100938,106920
26897,26897,106289,108003
26898,26898,102016,94090
26899,26899,124322,97188
26900,26900,113969,102737
26901,26901,101858,105733
26902,26902,95464,101100
26903,26903,104947,83189
26904,26904,109157,106283
26905,26905,116742,103490
26906,26906,104620,105332
26907,26907,96890,105186
26908,26908,101080,110367
26909,26909,96950,126707
26910,26910,107265,106288
26911,26911,119435,96448
26912,26912,109422,106187
26913,26913,110214,137304
26914,26914,107737,110819
26915,26915,107181,96450
26916,26916,111880,89320
26917,26917,105050,121354
26918,26918,112281,90230
26919,26919,130224,116159
26920,26920,104791,89924
26921,26921,93478,104397
26922,26922,96847,112390
26923,26923,138341,118181
26924,26924,120002,93519
26925,26925,108439,100439
26926,26926,84400,107193
26927,26927,84080,116835
26928,26928,118471,118084
26929,26929,81150,125501
26930,26930,116946,87361
26931,26931,135604,80203
26932,26932,98355,102936
26933,26933,101576,108898
26934,26934,106555,104291
26935,26935,103295,86252
26936,26936,119175,106873
26937,26937,99724,94244
26938,26938,104306,105900
26939,26939,124073,100512
26940,26940,111117,107750
26941,26941,102740,104220
26942,26942,105376,93407
26943,26943,89391,120247
26944,26944,127075,106828
26945,26945,103593,109494
26946,26946,116512,125638
26947,26947,97745,98293
26948,26948,121006,107851
26949,26949,113636,103132
26950,26950,115171,95866
26951,26951,118827,93123
26952,26952,116790,102037
26953,26953,110319,111425
26954,26954,94984,105702
26955,26955,82257,125156
26956,26956,99930,88333
26957,26957,108718,117107
26958,26958,106470,114924
26959,26959,121517,109976
26960,26960,110383,93940
26961,26961,98395,114465
26962,26962,114188,111561
26963,26963,95354,103732
26964,26964,91333,100299
26965,26965,106726,101009
26966,26966,94237,100517
26967,26967,116401,114214
26968,26968,97041,106622
26969,26969,95443,97314
26970,26970,109972,126817
26971,26971,112189,89645
26972,26972,92274,102363
26973,26973,126730,126015
26974,26974,124131,99509
26975,26975,108050,110579
26976,26976,115339,96690
26977,26977,96424,110216
26978,26978,103551,87477
26979,26979,101628,126454
26980,26980,102506,99677
26981,26981,106288,117639
26982,26982,121510,103474
26983,26983,89687,118419
26984,26984,114762,132659
26985,26985,102060,113097
26986,26986,106113,101458
26987,26987,88739,94265
26988,26988,86123,113883
26989,26989,87341,125570
26990,26990,106889,112857
26991,26991,98181,95780
26992,26992,97415,94400
26993,26993,105688,131503
26994,26994,84546,127502
26995,26995,93239,96979
26996,26996,104602,105727
26997,26997,107629,109572
26998,26998,119763,110576
26999,26999,103238,107265
27000,27000,97884,91365
27001,27001,111176,104003
27002,27002,116079,110474
27003,27003,88255,88820
27004,27004,124275,91906
27005,27005,104861,124463
27006,27006,107966,105567
27007,27007,119903,111011
27008,27008,95144,99758
27009,27009,102660,102591
27010,27010,120059,123129
27011,27011,102920,104095
27012,27012,108218,100452
27013,27013,100979,115165
27014,27014,147898,114391
27015,27015,118634,91923
27016,27016,113618,124494
27017,27017,111893,104451
27018,27018,123082,115075
27019,27019,106127,123487
27020,27020,112303,156974
27021,27021,112968,103743
27022,27022,102649,109782
27023,27023,78951,119199
27024,27024,92121,108282
27025,27025,94944,99561
27026,27026,112715,91667
27027,27027,115911,102827
27028,27028,127481,105899
27029,27029,108980,103064
27030,27030,143062,105248
27031,27031,104696,99623
27032,27032,110726,112427
27033,27033,90223,110153
27034,27034,95827,109934
27035,27035,119405,108596
27036,27036,105017,103820
27037,27037,112397,101041
27038,27038,94482,120825
27039,27039,134822,86079
27040,27040,132798,103929
27041,27041,84573,102650
27042,27042,96587,98713
27043,27043,106889,109335
27044,27044,99710,97114
27045,27045,112159,110486
27046,27046,117687,107462
27047,27047,115871,110482
27048,27048,109827,111805
27049,27049,86228,89311
27050,27050,126201,109281
27051,27051,110568,109382
27052,27052,117389,102722
27053,27053,100631,77203
27054,27054,95268,114224
27055,27055,103992,98213
27056,27056,97542,96430
27057,27057,104781,114739
27058,27058,97508,125829
27059,27059,113344,122181
27060,27060,126115,111681
27061,27061,104153,112533
27062,27062,91999,98286
27063,27063,94181,116651
27064,27064,103486,91315
27065,27065,107188,109992
27066,27066,89570,111335
27067,27067,101946,102492
27068,27068,97042,97162
27069,27069,118195,97280
27070,27070,109926,99156
27071,27071,113589,108280
27072,27072,147142,112116
27073,27073,114719,107749
27074,27074,111107,80957
27075,27075,115567,87300
27076,27076,113478,131948
27077,27077,109803,99189
27078,27078,106857,96429
27079,27079,99133,101060
27080,27080,110627,88313
27081,27081,115811,89104
27082,27082,95031,100389
27083,27083,142647,110152
27084,27084,127191,89220
27085,27085,109696,113827
27086,27086,104849,107323
27087,27087,100622,107691
27088,27088,99211,105022
27089,27089,92075,83409
27090,27090,89159,102252
27091,27091,97261,97048
27092,27092,100690,112089
27093,27093,95121,121343
27094,27094,106084,91856
27095,27095,145440,117189
27096,27096,93555,113768
27097,27097,106724,111430
27098,27098,91351,96803
27099,27099,109132,88623
27100,27100,114478,104656
27101,27101,102597,104768
27102,27102,101671,117415
27103,27103,103949,106900
27104,27104,106678,108826
27105,27105,102079,96792
27106,27106,102289,96931
27107,27107,94184,80455
27108,27108,109033,99077
27109,27109,116227,137968
27110,27110,108361,127544
27111,27111,87661,94925
27112,27112,80694,146736
27113,27113,102876,114940
27114,27114,105429,96629
27115,27115,112323,93091
27116,27116,113695,111622
27117,27117,146618,120892
27118,27118,97619,117380
27119,27119,108619,119571
27120,27120,132516,101317
27121,27121,101145,94919
27122,27122,102971,106743
27123,27123,99987,111420
27124,27124,107776,107230
27125,27125,120929,103984
27126,27126,97540,91779
27127,27127,94827,111714
27128,27128,111507,110745
27129,27129,95789,97722
27130,27130,105134,116856
27131,27131,132087,114353
27132,27132,113045,103547
27133,27133,98984,107601
27134,27134,104876,99723
27135,27135,87527,115131
27136,27136,85265,102706
27137,27137,117937,110266
27138,27138,84049,130503
27139,27139,85787,114422
27140,27140,138798,102576
27141,27141,124994,82931
27142,27142,108249,125318
27143,27143,93897,119284
27144,27144,75770,94836
27145,27145,116354,97931
27146,27146,108239,117232
27147,27147,130421,118993
27148,27148,94032,111373
27149,27149,103799,142851
27150,27150,105681,111110
27151,27151,102299,99887
27152,27152,131985,102960
27153,27153,95076,137253
27154,27154,87206,111609
27155,27155,110494,103652
27156,27156,101739,91372
27157,27157,101735,105023
27158,27158,149072,96014
27159,27159,91621,85138
27160,27160,104373,112393
27161,27161,100039,92932
27162,27162,103112,84125
27163,27163,95471,105652
27164,27164,111125,92783
27165,27165,117275,104244
27166,27166,112140,113802
27167,27167,100893,114636
27168,27168,98444,97932
27169,27169,101628,94836
27170,27170,108832,144235
27171,27171,129346,110148
27172,27172,115842,100303
27173,27173,100526,97722
27174,27174,98032,98593
27175,27175,94693,87889
27176,27176,113583,96197
27177,27177,91006,107227
27178,27178,127164,111101
27179,27179,98765,129191
27180,27180,99143,92374
27181,27181,101770,125976
27182,27182,102365,101262
27183,27183,121518,90129
27184,27184,116519,101388
27185,27185,104011,113665
27186,27186,99140,101195
27187,27187,107344,114620
27188,27188,104853,112297
27189,27189,123962,116304
27190,27190,114266,121608
27191,27191,101478,99073
27192,27192,115852,105109
27193,27193,99497,92242
27194,27194,101987,104206
27195,27195,107691,115160
27196,27196,120870,85270
27197,27197,99982,107176
27198,27198,92276,102870
27199,27199,104091,117123
27200,27200,103351,103375
27201,27201,121621,124828
27202,27202,119699,100423
27203,27203,117720,124302
27204,27204,117572,78662
27205,27205,94628,127434
27206,27206,107497,99304
27207,27207,106444,122839
27208,27208,102128,101219
27209,27209,109567,94529
27210,27210,87474,128790
27211,27211,112167,134356
27212,27212,115195,99771
27213,27213,103111,125370
27214,27214,87377,115015
27215,27215,109465,95408
27216,27216,93963,117888
27217,27217,106771,100401
27218,27218,104215,101500
27219,27219,89110,126059
27220,27220,86887,99002
27221,27221,98759,129100
27222,27222,96970,108616
27223,27223,101644,104816
27224,27224,90237,119986
27225,27225,99272,98097
27226,27226,122774,103198
27227,27227,109151,106442
27228,27228,111268,89046
27229,27229,124459,85106
27230,27230,116826,118327
27231,27231,107074,102694
27232,27232,94310,118335
27233,27233,133692,110960
27234,27234,104411,101595
27235,27235,93289,103770
27236,27236,92694,102165
27237,27237,110834,117904
27238,27238,128929,111487
27239,27239,121580,128793
27240,27240,116163,95593
27241,27241,103685,102966
27242,27242,114192,109364
27243,27243,109049,131314
27244,27244,110558,114362
27245,27245,101976,100839
27246,27246,94542,108563
27247,27247,118044,92796
27248,27248,106505,91447
27249,27249,84539,87134
27250,27250,107134,122553
27251,27251,111030,98089
27252,27252,118410,86039
27253,27253,96430,126267
27254,27254,94691,98223
27255,27255,136158,92001
27256,27256,105015,102233
27257,27257,113569,116360
27258,27258,118104,98961
27259,27259,103171,97630
27260,27260,99769,118588
27261,27261,108614,104549
27262,27262,105308,116817
27263,27263,128095,97905
27264,27264,117239,98421
27265,27265,93326,116642
27266,27266,106860,113020
27267,27267,118946,96623
27268,27268,101929,118698
27269,27269,104848,104488
27270,27270,90305,123696
27271,27271,102377,108902
27272,27272,100985,105727
27273,27273,109874,102337
27274,27274,116029,98233
27275,27275,93163,98547
27276,27276,97904,89375
27277,27277,107063,100529
27278,27278,105028,102174
27279,27279,102096,117852
27280,27280,88304,104710
27281,27281,82532,101892
27282,27282,109673,96764
27283,27283,115660,108264
27284,27284,93020,104536
27285,27285,109867,115050
27286,27286,99279,100854
27287,27287,106276,80382
27288,27288,104584,99006
27289,27289,101414,90657
27290,27290,97319,105482
27291,27291,96908,127839
27292,27292,126928,121104
27293,27293,104093,87833
27294,27294,100216,103309
27295,27295,103485,105435
27296,27296,116081,107654
27297,27297,117984,114541
27298,27298,132229,82700
27299,27299,95487,92141
27300,27300,108566,105036
27301,27301,74629,93550
27302,27302,92995,129825
27303,27303,112338,92131
27304,27304,96046,92769
27305,27305,137349,96325
27306,27306,106438,112618
27307,27307,107089,107371
27308,27308,104355,85574
27309,27309,106795,140418
27310,27310,84701,90004
27311,27311,98412,85209
27312,27312,124748,107850
27313,27313,98594,113275
27314,27314,112707,98131
27315,27315,112833,112531
27316,27316,112669,103274
27317,27317,112565,103897
27318,27318,105987,77435
27319,27319,105508,106677
27320,27320,73470,82741
27321,27321,104545,99903
27322,27322,121783,100406
27323,27323,96746,114919
27324,27324,109844,100490
27325,27325,122555,103052
27326,27326,119959,120165
27327,27327,93097,87637
27328,27328,114051,120152
27329,27329,120637,104647
27330,27330,80787,117312
27331,27331,110051,94969
27332,27332,97841,102189
27333,27333,136466,130154
27334,27334,117594,111897
27335,27335,121686,93546
27336,27336,110483,102645
27337,27337,121882,124052
27338,27338,106373,88494
27339,27339,118921,89339
27340,27340,114774,103784
27341,27341,112535,102460
27342,27342,99435,96136
27343,27343,88278,84967
27344,27344,125616,103638
27345,27345,104393,102699
27346,27346,101772,92350
27347,27347,128461,106550
27348,27348,98712,106129
27349,27349,113391,100761
27350,27350,126334,102046
27351,27351,108078,101054
27352,27352,105069,115068
27353,27353,84106,89091
27354,27354,121692,112115
27355,27355,103523,121643
27356,27356,106807,99868
27357,27357,113975,111782
27358,27358,96662,98227
27359,27359,86653,95237
27360,27360,136703,108401
27361,27361,84240,90333
27362,27362,102732,91911
27363,27363,102967,113861
27364,27364,112502,95518
27365,27365,106363,122493
27366,27366,85625,117000
27367,27367,110620,102986
27368,27368,93506,99844
27369,27369,126100,106152
27370,27370,115621,109850
27371,27371,106810,119754
27372,27372,102586,134154
27373,27373,88249,137508
27374,27374,87653,109838
27375,27375,103434,109637
27376,27376,90643,107677
27377,27377,124257,111421
27378,27378,115709,119259
27379,27379,115370,98224
27380,27380,88009,98928
27381,27381,119057,92436
27382,27382,116322,102203
27383,27383,121461,105766
27384,27384,119698,104432
27385,27385,122255,118122
27386,27386,96160,104322
27387,27387,103816,115377
27388,27388,117646,102624
27389,27389,112550,94839
27390,27390,92958,126735
27391,27391,96500,116418
27392,27392,103138,106201
27393,27393,100496,103385
27394,27394,120400,102748
27395,27395,104166,81163
27396,27396,98902,112855
27397,27397,106241,101528
27398,27398,96462,125531
27399,27399,89897,102682
27400,27400,94860,105559
27401,27401,120136,104923
27402,27402,97973,131887
27403,27403,113116,127864
27404,27404,112632,100427
27405,27405,106439,112752
27406,27406,103192,103488
27407,27407,97385,102796
27408,27408,128003,109064
27409,27409,104634,91695
27410,27410,111285,110090
27411,27411,118358,108566
27412,27412,116863,97556
27413,27413,110080,120133
27414,27414,102552,153720
27415,27415,119330,136881
27416,27416,100811,93567
27417,27417,101715,95812
27418,27418,108351,98137
27419,27419,111999,130059
27420,27420,110015,107114
27421,27421,102108,112065
27422,27422,142457,93908
27423,27423,94011,88862
