,mid,xp_radiant,xp_dire
32380,32380,73511,88109
32381,32381,66106,78037
32382,32382,73160,73192
32383,32383,78784,59341
32384,32384,79956,85545
32385,32385,77133,76547
32386,32386,79450,79156
32387,32387,85982,70887
32388,32388,90443,77997
32389,32389,74373,83252
32390,32390,87052,71809
32391,32391,88242,101174
32392,32392,71767,79613
32393,32393,73000,87734
32394,32394,81445,75003
32395,32395,80724,75894
32396,32396,68331,75981
32397,32397,69269,76187
32398,32398,78455,71230
32399,32399,88730,69772
32400,32400,77780,80633
32401,32401,67498,78718
32402,32402,79673,83033
32403,32403,63824,66803
32404,32404,71533,78760
32405,32405,75683,75521
32406,32406,90679,78620
32407,32407,85229,84939
32408,32408,86760,83803
32409,32409,89535,85942
32410,32410,91805,71431
32411,32411,76594,69686
32412,32412,65652,81373
32413,32413,78314,79666
32414,32414,97399,78992
32415,32415,80477,76909
32416,32416,93291,70835
32417,32417,74911,79230
32418,32418,75622,58759
32419,32419,86556,78008
32420,32420,80695,81997
32421,32421,67537,86637
32422,32422,75729,71007
32423,32423,76114,79528
32424,32424,67482,87052
32425,32425,92098,59766
32426,32426,80511,69745
32427,32427,87500,89583
32428,32428,83712,72116
32429,32429,68988,83035
32430,32430,90245,70161
32431,32431,83596,88531
32432,32432,81365,74095
32433,32433,87303,78533
32434,32434,64511,84399
32435,32435,66530,81758
32436,32436,67883,77710
32437,32437,75635,88586
32438,32438,77419,82313
32439,32439,87146,76681
32440,32440,76187,81473
32441,32441,77036,78322
32442,32442,68732,72507
32443,32443,79849,83531
32444,32444,92511,73109
32445,32445,72055,77756
32446,32446,78421,70011
32447,32447,76872,83601
32448,32448,76942,78189
32449,32449,82429,66676
32450,32450,76333,82302
32451,32451,86568,78856
32452,32452,79828,72061
32453,32453,68140,81252
32454,32454,76629,78253
32455,32455,71229,69346
32456,32456,86813,75944
32457,32457,67567,76861
32458,32458,70960,76974
32459,32459,83706,74460
32460,32460,82037,71856
32461,32461,70363,75883
32462,32462,86232,69598
32463,32463,72592,78279
32464,32464,84368,83439
32465,32465,85764,89946
32466,32466,77657,87689
32467,32467,81388,93750
32468,32468,78612,81571
32469,32469,76021,87850
32470,32470,70728,77967
32471,32471,83256,63588
32472,32472,75677,93503
32473,32473,81592,83322
32474,32474,66577,72176
32475,32475,72207,85598
32476,32476,91961,53882
32477,32477,73301,78039
32478,32478,84477,87522
32479,32479,89214,106412
32480,32480,70174,74446
32481,32481,66660,71675
32482,32482,54955,79732
32483,32483,74294,81612
32484,32484,90455,72323
32485,32485,66316,72077
32486,32486,74791,73762
32487,32487,72662,77530
32488,32488,79424,80691
32489,32489,63822,70176
32490,32490,86914,81235
32491,32491,75211,73695
32492,32492,71169,79287
32493,32493,69836,71026
32494,32494,76260,80831
32495,32495,89150,62047
32496,32496,84171,77463
32497,32497,77944,96571
32498,32498,75010,79551
32499,32499,76958,69707
32500,32500,100713,93493
32501,32501,75837,75477
32502,32502,97201,70723
32503,32503,88309,74333
32504,32504,69702,82369
32505,32505,80353,84096
32506,32506,72676,84779
32507,32507,79656,62941
32508,32508,82448,73183
32509,32509,81227,83771
32510,32510,77145,74725
32511,32511,84299,76915
32512,32512,79726,82129
32513,32513,82416,73201
32514,32514,69251,74454
32515,32515,72646,72007
32516,32516,68617,77438
32517,32517,69693,64244
32518,32518,78528,70204
32519,32519,79030,76861
32520,32520,73355,80317
32521,32521,78159,74414
32522,32522,79776,66863
32523,32523,63677,83905
32524,32524,87782,79842
32525,32525,76718,78600
32526,32526,77017,77500
32527,32527,63264,77184
32528,32528,70271,71117
32529,32529,69889,75843
32530,32530,77039,65511
32531,32531,73405,75899
32532,32532,79150,72728
32533,32533,65632,81701
32534,32534,79721,72595
32535,32535,81039,63528
32536,32536,72652,76857
32537,32537,74947,75992
32538,32538,78207,76998
32539,32539,73703,67037
32540,32540,69387,74401
32541,32541,82639,84528
32542,32542,83228,70749
32543,32543,80432,74046
32544,32544,76785,72547
32545,32545,76400,74994
32546,32546,101779,89727
32547,32547,73775,84746
32548,32548,87592,81881
32549,32549,59023,94237
32550,32550,74178,61142
32551,32551,92827,84866
32552,32552,76826,75232
32553,32553,65752,80825
32554,32554,84465,93952
32555,32555,88240,70530
32556,32556,77250,79278
32557,32557,82185,82369
32558,32558,78754,65715
32559,32559,82895,78125
32560,32560,75617,63379
32561,32561,69061,67767
32562,32562,73440,74514
32563,32563,79099,86842
32564,32564,75360,76616
32565,32565,69123,88787
32566,32566,70262,72430
32567,32567,71945,82998
32568,32568,65064,87042
32569,32569,78527,81323
32570,32570,69930,85059
32571,32571,84429,85381
32572,32572,84482,81951
32573,32573,70861,70110
32574,32574,81246,77134
32575,32575,70368,73905
32576,32576,82442,75013
32577,32577,66059,78513
32578,32578,62749,81739
32579,32579,76831,92275
32580,32580,69266,73487
32581,32581,71311,73071
32582,32582,81038,77418
32583,32583,78028,74741
32584,32584,72998,77611
32585,32585,70649,70199
32586,32586,78404,84637
32587,32587,81021,86176
32588,32588,84930,72214
32589,32589,80800,68392
32590,32590,81894,90139
32591,32591,85430,64724
32592,32592,90585,76500
32593,32593,68964,82895
32594,32594,76061,66504
32595,32595,65400,79760
32596,32596,74841,69750
32597,32597,84616,95672
32598,32598,89206,70743
32599,32599,85531,72659
32600,32600,80503,71591
32601,32601,93622,95886
32602,32602,86313,77962
32603,32603,79571,63418
32604,32604,78713,84471
32605,32605,73345,72275
32606,32606,87174,77961
32607,32607,80047,63554
32608,32608,69413,63667
32609,32609,59804,95490
32610,32610,86918,73325
32611,32611,77748,80575
32612,32612,86388,92785
32613,32613,82481,73557
32614,32614,72626,77487
32615,32615,77913,86151
32616,32616,80505,77219
32617,32617,81800,81837
32618,32618,79978,78146
32619,32619,78849,88432
32620,32620,68682,71926
32621,32621,70951,68851
32622,32622,81717,69303
32623,32623,70944,90790
32624,32624,73850,71511
32625,32625,79238,72953
32626,32626,67051,77880
32627,32627,68598,80649
32628,32628,80321,75635
32629,32629,80167,83672
32630,32630,83614,72140
32631,32631,86955,65688
32632,32632,77899,80226
32633,32633,66604,84600
32634,32634,87249,74084
32635,32635,72784,74675
32636,32636,82781,70436
32637,32637,79864,76116
32638,32638,77424,73504
32639,32639,81421,87049
32640,32640,76686,85796
32641,32641,91927,77110
32642,32642,79515,85475
32643,32643,68136,78759
32644,32644,69833,92625
32645,32645,78887,73619
32646,32646,75136,86541
32647,32647,75920,74113
32648,32648,84020,80202
32649,32649,76102,78367
32650,32650,77108,79920
32651,32651,93370,73759
32652,32652,80161,64014
32653,32653,69711,74592
32654,32654,83614,72974
32655,32655,93449,78438
32656,32656,82226,77352
32657,32657,75863,78097
32658,32658,68924,79952
32659,32659,73667,72880
32660,32660,81333,81036
32661,32661,79781,82552
32662,32662,86622,76787
32663,32663,70462,87814
32664,32664,96001,83004
32665,32665,73207,85969
32666,32666,85611,83868
32667,32667,87452,88711
32668,32668,71983,76124
32669,32669,72748,71020
32670,32670,84487,79350
32671,32671,87747,71418
32672,32672,79538,76087
32673,32673,81372,69687
32674,32674,71284,81523
32675,32675,86837,66095
32676,32676,60574,80800
32677,32677,77488,77340
32678,32678,68993,84638
32679,32679,81404,83282
32680,32680,88758,75295
32681,32681,70584,80295
32682,32682,73696,86585
32683,32683,82549,77832
32684,32684,69782,79203
32685,32685,80509,74503
32686,32686,81219,72097
32687,32687,73528,69383
32688,32688,73911,80838
32689,32689,76856,79246
32690,32690,87194,75918
32691,32691,85224,91898
32692,32692,73020,87806
32693,32693,75887,79675
32694,32694,82539,78239
32695,32695,90813,89692
32696,32696,79788,66789
32697,32697,86012,77772
32698,32698,87937,87031
32699,32699,88425,75829
32700,32700,75498,87822
32701,32701,68577,84299
32702,32702,75108,77325
32703,32703,68650,77667
32704,32704,81905,87436
32705,32705,72699,97436
32706,32706,75060,71998
32707,32707,71476,83285
32708,32708,85667,83977
32709,32709,90511,78053
32710,32710,76392,78941
32711,32711,66163,93322
32712,32712,58253,79849
32713,32713,81207,72191
32714,32714,87586,85424
32715,32715,80036,68854
32716,32716,83676,74538
32717,32717,85053,77292
32718,32718,75314,90428
32719,32719,83266,74801
32720,32720,89313,73635
32721,32721,78573,74659
32722,32722,74776,85969
32723,32723,68044,74127
32724,32724,84308,69174
32725,32725,72936,83296
32726,32726,87443,85224
32727,32727,72748,86799
32728,32728,74412,79136
32729,32729,87634,82650
32730,32730,69007,71213
32731,32731,70695,70831
32732,32732,61398,81830
32733,32733,67724,55849
32734,32734,72255,75495
32735,32735,88504,70912
32736,32736,74877,68851
32737,32737,79306,76172
32738,32738,87104,82874
32739,32739,77919,79561
32740,32740,74266,76971
32741,32741,80934,78158
32742,32742,70645,81904
32743,32743,78886,72339
32744,32744,72249,77184
32745,32745,94165,79417
32746,32746,89548,71880
32747,32747,84606,88996
32748,32748,69560,77253
32749,32749,72998,79962
32750,32750,79612,83331
32751,32751,89685,73428
32752,32752,77596,83654
32753,32753,74309,77194
32754,32754,75840,75907
32755,32755,82612,80786
32756,32756,76967,81483
32757,32757,77120,85379
32758,32758,67818,76761
32759,32759,76981,87122
32760,32760,75506,74059
32761,32761,66743,88495
32762,32762,91422,76196
32763,32763,74618,78465
32764,32764,67949,71999
32765,32765,79929,82490
32766,32766,70665,82382
32767,32767,83210,84051
32768,32768,75741,84048
32769,32769,78341,95762
32770,32770,82320,76118
32771,32771,72366,77323
32772,32772,74289,75010
32773,32773,75484,72931
32774,32774,75843,78811
32775,32775,81487,85303
32776,32776,75288,58327
32777,32777,86552,72054
32778,32778,83208,79635
32779,32779,81167,87085
32780,32780,63910,77766
32781,32781,89244,75719
32782,32782,83271,81095
32783,32783,80411,72694
32784,32784,72897,78464
32785,32785,67442,89910
32786,32786,81328,77348
32787,32787,71497,75754
32788,32788,75734,81506
32789,32789,86679,74688
32790,32790,70154,81576
32791,32791,78784,84010
32792,32792,70165,100678
32793,32793,80689,73470
32794,32794,78608,72195
32795,32795,63540,93571
32796,32796,89106,80561
32797,32797,91259,79223
32798,32798,76529,83331
32799,32799,79518,72279
32800,32800,82864,73492
32801,32801,74597,69842
32802,32802,80039,82240
32803,32803,78348,80436
32804,32804,86427,79689
32805,32805,70845,83249
32806,32806,87781,86183
32807,32807,81189,79066
32808,32808,72785,77594
32809,32809,76852,63153
32810,32810,74583,74013
32811,32811,79626,78259
32812,32812,74146,82607
32813,32813,75987,69973
32814,32814,73178,68299
32815,32815,97301,82819
32816,32816,75138,59702
32817,32817,93424,73081
32818,32818,89123,84953
32819,32819,79218,97409
32820,32820,72687,65501
32821,32821,96230,89365
32822,32822,85495,76434
32823,32823,80124,71734
32824,32824,86095,66916
32825,32825,74818,76288
32826,32826,73107,64787
32827,32827,72672,73063
32828,32828,82119,86240
32829,32829,64074,72382
32830,32830,77628,71112
32831,32831,66836,76963
32832,32832,80471,90172
32833,32833,86698,80467
32834,32834,84117,75410
32835,32835,86912,92799
32836,32836,71044,91673
32837,32837,72278,73473
32838,32838,80944,70236
32839,32839,73846,76582
32840,32840,73500,79444
32841,32841,74622,78901
32842,32842,74812,79378
32843,32843,85514,88181
32844,32844,74910,81388
32845,32845,81487,84516
32846,32846,72872,78633
32847,32847,79872,72259
32848,32848,80593,79750
32849,32849,82254,76265
32850,32850,81207,84303
32851,32851,76489,94395
32852,32852,73011,72661
32853,32853,79959,76159
32854,32854,92613,80276
32855,32855,82853,79748
32856,32856,75745,69838
32857,32857,72763,88794
32858,32858,76771,82334
32859,32859,73730,80897
32860,32860,75826,67293
32861,32861,81036,75375
32862,32862,75089,92002
32863,32863,85835,83968
32864,32864,81679,78059
32865,32865,73150,72933
32866,32866,74154,79906
32867,32867,77363,76008
32868,32868,91436,90404
32869,32869,77791,80705
32870,32870,80588,81298
32871,32871,65704,80250
32872,32872,84448,81692
32873,32873,77907,74211
32874,32874,71759,76513
32875,32875,76064,72355
32876,32876,86917,82689
32877,32877,68237,69412
32878,32878,78866,63728
32879,32879,84104,75449
32880,32880,61224,88439
32881,32881,74031,79567
32882,32882,77371,79989
32883,32883,77554,62643
32884,32884,86558,72356
32885,32885,87146,82473
32886,32886,79046,72031
32887,32887,72449,70622
32888,32888,79238,68471
32889,32889,88001,68682
32890,32890,64380,78404
32891,32891,71309,81115
32892,32892,68458,73804
32893,32893,69211,87952
32894,32894,90785,77280
32895,32895,74944,78589
32896,32896,92719,77202
32897,32897,93469,73239
32898,32898,79897,77346
32899,32899,78558,73712
32900,32900,83439,77545
32901,32901,69785,67795
32902,32902,78278,77290
32903,32903,84236,72897
32904,32904,80070,87986
32905,32905,73130,76236
32906,32906,76378,80454
32907,32907,70824,72853
32908,32908,95134,73640
32909,32909,91442,69554
32910,32910,68478,77876
32911,32911,80499,68700
32912,32912,77520,79662
32913,32913,85413,67579
32914,32914,74643,84257
32915,32915,80537,73428
32916,32916,70798,77895
32917,32917,85412,80174
32918,32918,81671,75959
32919,32919,64528,79733
32920,32920,83672,73576
32921,32921,77332,75245
32922,32922,86083,79307
32923,32923,70861,74528
32924,32924,66186,71391
32925,32925,71614,80958
32926,32926,74447,84428
32927,32927,65720,88017
32928,32928,77183,76500
32929,32929,91379,73620
32930,32930,79738,63506
32931,32931,75441,78415
32932,32932,77291,70021
32933,32933,80405,77559
32934,32934,77782,70647
32935,32935,68407,89015
32936,32936,77198,67567
32937,32937,75604,78882
32938,32938,80722,89769
32939,32939,74503,74106
32940,32940,75982,75175
32941,32941,78843,71906
32942,32942,92347,79738
32943,32943,83993,71093
32944,32944,92098,87871
32945,32945,62373,85765
32946,32946,72471,91669
32947,32947,68482,90425
32948,32948,67717,87178
32949,32949,80465,66051
32950,32950,80443,75689
32951,32951,82004,78966
32952,32952,87616,79375
32953,32953,83996,71223
32954,32954,83408,83202
32955,32955,81356,91543
32956,32956,76215,82731
32957,32957,86726,68122
32958,32958,78999,86988
32959,32959,80419,85136
32960,32960,73739,71021
32961,32961,80033,79943
32962,32962,76033,81989
32963,32963,83718,70794
32964,32964,68612,85839
32965,32965,87455,79962
32966,32966,76720,78361
32967,32967,88949,69355
32968,32968,73490,79368
32969,32969,71858,81123
32970,32970,83453,93657
32971,32971,75622,78221
32972,32972,75861,90010
32973,32973,67871,77647
32974,32974,79473,78299
32975,32975,59288,78764
32976,32976,64357,78575
32977,32977,69843,89141
32978,32978,85616,74694
32979,32979,71879,78817
32980,32980,68768,106167
32981,32981,64550,87923
32982,32982,74022,88525
32983,32983,85292,72825
32984,32984,76336,80712
32985,32985,81818,90778
32986,32986,91263,77548
32987,32987,81303,92956
32988,32988,77625,74241
32989,32989,72364,65717
32990,32990,70250,79015
32991,32991,78227,79852
32992,32992,72537,88224
32993,32993,69696,80940
32994,32994,82054,84452
32995,32995,66033,80875
32996,32996,76618,86156
32997,32997,75951,71947
32998,32998,75444,76780
32999,32999,67024,90569
33000,33000,82249,75984
33001,33001,69404,86460
33002,33002,86844,67919
33003,33003,108426,51621
33004,33004,83896,94318
33005,33005,77825,72415
33006,33006,78916,82930
33007,33007,79280,83400
33008,33008,69189,89946
33009,33009,73969,79771
33010,33010,66797,81624
33011,33011,77975,77518
33012,33012,72377,72046
33013,33013,74790,74245
33014,33014,80753,77219
33015,33015,67910,73775
33016,33016,70238,82834
33017,33017,87607,79169
33018,33018,80617,77091
33019,33019,83646,79882
33020,33020,84625,81181
33021,33021,80339,93853
33022,33022,71852,79118
33023,33023,90301,84493
33024,33024,74519,68548
33025,33025,75793,80106
33026,33026,80339,75470
33027,33027,71480,71104
33028,33028,76497,87544
33029,33029,75225,87500
33030,33030,86648,81993
33031,33031,67121,71875
33032,33032,81904,82144
33033,33033,88790,81254
33034,33034,81145,90337
33035,33035,82105,72933
33036,33036,66224,81997
33037,33037,72030,72274
33038,33038,83757,72943
33039,33039,77277,81570
33040,33040,82853,80690
33041,33041,80040,78467
33042,33042,70701,75240
33043,33043,83464,78389
33044,33044,69393,71044
33045,33045,75667,71737
33046,33046,77361,79192
33047,33047,86457,81798
33048,33048,76366,85244
33049,33049,75017,90130
33050,33050,73568,80896
33051,33051,77652,69328
33052,33052,75879,69910
33053,33053,82155,67072
33054,33054,69887,83528
33055,33055,83393,78901
33056,33056,82281,79614
33057,33057,68535,70969
33058,33058,77106,102440
33059,33059,75872,83837
33060,33060,88541,77264
33061,33061,76679,72915
33062,33062,80778,87278
33063,33063,72943,66940
33064,33064,68786,82200
33065,33065,71891,85651
33066,33066,85090,88973
33067,33067,77707,89944
33068,33068,79773,72354
33069,33069,81732,65146
33070,33070,79275,72929
33071,33071,72187,90170
33072,33072,85438,102680
33073,33073,83679,79550
33074,33074,81659,65299
33075,33075,75647,76613
33076,33076,85363,108427
33077,33077,75257,74550
33078,33078,75951,76941
33079,33079,84874,73620
33080,33080,68956,71213
33081,33081,70606,75007
33082,33082,79092,77338
33083,33083,89655,77121
33084,33084,61217,80939
33085,33085,71891,82813
33086,33086,78451,77858
33087,33087,86217,86799
33088,33088,84018,67613
33089,33089,84554,64722
