,mid,lh_radiant,lh_dire
32587,32587,1008,794
32588,32588,845,516
32589,32589,658,453
32590,32590,828,1036
32591,32591,910,438
32592,32592,826,516
32593,32593,407,588
32594,32594,735,548
32595,32595,813,592
32596,32596,685,573
32597,32597,793,913
32598,32598,868,359
32599,32599,884,701
32600,32600,685,624
32601,32601,885,1045
32602,32602,860,638
32603,32603,750,523
32604,32604,734,894
32605,32605,684,627
32606,32606,840,721
32607,32607,829,481
32608,32608,662,484
32609,32609,553,705
32610,32610,1052,595
32611,32611,840,890
32612,32612,898,954
32613,32613,711,723
32614,32614,739,474
32615,32615,585,731
32616,32616,726,709
32617,32617,605,712
32618,32618,699,525
32619,32619,740,796
32620,32620,680,698
32621,32621,715,389
32622,32622,642,688
32623,32623,427,955
32624,32624,683,802
32625,32625,851,517
32626,32626,724,777
32627,32627,555,628
32628,32628,712,796
32629,32629,742,910
32630,32630,762,528
32631,32631,921,629
32632,32632,787,603
32633,32633,517,405
32634,32634,856,746
32635,32635,565,753
32636,32636,585,570
32637,32637,860,676
32638,32638,654,712
32639,32639,854,779
32640,32640,822,850
32641,32641,967,643
32642,32642,840,1043
32643,32643,675,670
32644,32644,648,1095
32645,32645,611,764
32646,32646,622,827
32647,32647,903,817
32648,32648,861,683
32649,32649,835,758
32650,32650,534,471
32651,32651,829,757
32652,32652,548,459
32653,32653,702,603
32654,32654,791,701
32655,32655,848,827
32656,32656,979,962
32657,32657,618,690
32658,32658,612,797
32659,32659,613,682
32660,32660,799,975
32661,32661,770,640
32662,32662,832,803
32663,32663,720,755
32664,32664,1026,808
32665,32665,425,791
32666,32666,772,701
32667,32667,992,860
32668,32668,773,487
32669,32669,699,522
32670,32670,654,737
32671,32671,758,445
32672,32672,745,840
32673,32673,535,673
32674,32674,763,730
32675,32675,648,386
32676,32676,492,771
32677,32677,840,729
32678,32678,629,752
32679,32679,856,559
32680,32680,824,704
32681,32681,439,765
32682,32682,548,885
32683,32683,921,604
32684,32684,673,685
32685,32685,734,592
32686,32686,757,701
32687,32687,714,571
32688,32688,729,703
32689,32689,728,861
32690,32690,716,905
32691,32691,455,526
32692,32692,674,845
32693,32693,632,798
32694,32694,812,574
32695,32695,796,796
32696,32696,864,798
32697,32697,852,553
32698,32698,780,787
32699,32699,713,812
32700,32700,681,942
32701,32701,499,904
32702,32702,473,603
32703,32703,758,858
32704,32704,791,771
32705,32705,749,1288
32706,32706,458,431
32707,32707,674,943
32708,32708,733,839
32709,32709,1032,718
32710,32710,532,681
32711,32711,776,1028
32712,32712,553,651
32713,32713,626,630
32714,32714,632,781
32715,32715,749,552
32716,32716,908,733
32717,32717,966,574
32718,32718,656,664
32719,32719,894,752
32720,32720,832,638
32721,32721,763,728
32722,32722,562,915
32723,32723,724,747
32724,32724,705,606
32725,32725,770,1026
32726,32726,789,766
32727,32727,712,774
32728,32728,755,788
32729,32729,883,911
32730,32730,367,632
32731,32731,426,420
32732,32732,454,759
32733,32733,570,458
32734,32734,747,559
32735,32735,926,505
32736,32736,776,674
32737,32737,628,715
32738,32738,1005,804
32739,32739,622,728
32740,32740,608,593
32741,32741,742,616
32742,32742,762,869
32743,32743,729,790
32744,32744,680,754
32745,32745,1010,906
32746,32746,738,541
32747,32747,759,564
32748,32748,534,654
32749,32749,677,664
32750,32750,481,504
32751,32751,861,510
32752,32752,958,753
32753,32753,541,509
32754,32754,714,627
32755,32755,695,595
32756,32756,708,765
32757,32757,642,612
32758,32758,621,635
32759,32759,650,1101
32760,32760,715,746
32761,32761,594,1017
32762,32762,1022,753
32763,32763,630,562
32764,32764,637,554
32765,32765,813,704
32766,32766,589,753
32767,32767,820,809
32768,32768,621,926
32769,32769,711,1066
32770,32770,729,691
32771,32771,634,755
32772,32772,752,1056
32773,32773,682,673
32774,32774,647,725
32775,32775,617,578
32776,32776,612,532
32777,32777,645,444
32778,32778,683,660
32779,32779,539,541
32780,32780,492,734
32781,32781,792,775
32782,32782,844,790
32783,32783,651,663
32784,32784,410,754
32785,32785,486,1019
32786,32786,634,832
32787,32787,546,766
32788,32788,753,714
32789,32789,863,726
32790,32790,693,589
32791,32791,831,890
32792,32792,858,955
32793,32793,599,683
32794,32794,597,638
32795,32795,750,1158
32796,32796,900,794
32797,32797,1037,702
32798,32798,603,798
32799,32799,866,477
32800,32800,846,727
32801,32801,807,752
32802,32802,901,758
32803,32803,793,647
32804,32804,861,727
32805,32805,555,756
32806,32806,619,945
32807,32807,773,677
32808,32808,782,657
32809,32809,694,744
32810,32810,516,591
32811,32811,757,843
32812,32812,629,617
32813,32813,657,833
32814,32814,796,666
32815,32815,809,808
32816,32816,634,387
32817,32817,802,586
32818,32818,734,584
32819,32819,652,1184
32820,32820,596,622
32821,32821,1019,978
32822,32822,872,568
32823,32823,764,661
32824,32824,719,499
32825,32825,728,525
32826,32826,736,492
32827,32827,493,570
32828,32828,730,704
32829,32829,492,434
32830,32830,646,656
32831,32831,681,898
32832,32832,709,766
32833,32833,657,647
32834,32834,817,867
32835,32835,1033,974
32836,32836,544,666
32837,32837,703,539
32838,32838,536,655
32839,32839,833,721
32840,32840,629,743
32841,32841,514,833
32842,32842,524,567
32843,32843,771,892
32844,32844,602,713
32845,32845,601,541
32846,32846,732,880
32847,32847,798,453
32848,32848,642,573
32849,32849,578,739
32850,32850,809,826
32851,32851,764,1113
32852,32852,678,624
32853,32853,816,705
32854,32854,918,735
32855,32855,786,708
32856,32856,600,419
32857,32857,689,831
32858,32858,746,661
32859,32859,782,619
32860,32860,642,523
32861,32861,699,722
32862,32862,735,948
32863,32863,921,792
32864,32864,710,796
32865,32865,672,483
32866,32866,537,897
32867,32867,561,744
32868,32868,682,634
32869,32869,619,845
32870,32870,892,809
32871,32871,480,684
32872,32872,916,682
32873,32873,894,650
32874,32874,517,701
32875,32875,645,700
32876,32876,810,757
32877,32877,658,722
32878,32878,717,417
32879,32879,685,831
32880,32880,511,630
32881,32881,601,725
32882,32882,687,740
32883,32883,540,589
32884,32884,677,597
32885,32885,797,726
32886,32886,721,443
32887,32887,503,363
32888,32888,800,607
32889,32889,619,443
32890,32890,576,522
32891,32891,699,698
32892,32892,635,697
32893,32893,741,812
32894,32894,824,841
32895,32895,519,434
32896,32896,975,532
32897,32897,937,716
32898,32898,837,748
32899,32899,804,867
32900,32900,832,686
32901,32901,557,627
32902,32902,815,673
32903,32903,816,672
32904,32904,898,852
32905,32905,635,548
32906,32906,743,805
32907,32907,456,493
32908,32908,1042,710
32909,32909,1006,507
32910,32910,563,791
32911,32911,817,532
32912,32912,708,807
32913,32913,833,582
32914,32914,620,938
32915,32915,674,669
32916,32916,599,467
32917,32917,905,918
32918,32918,783,609
32919,32919,372,663
32920,32920,1001,752
32921,32921,690,570
32922,32922,900,726
32923,32923,520,580
32924,32924,566,536
32925,32925,635,552
32926,32926,896,750
32927,32927,521,851
32928,32928,543,583
32929,32929,914,718
32930,32930,657,409
32931,32931,582,665
32932,32932,423,473
32933,32933,530,746
32934,32934,659,653
32935,32935,641,1132
32936,32936,635,476
32937,32937,772,686
32938,32938,767,925
32939,32939,634,785
32940,32940,432,577
32941,32941,626,598
32942,32942,877,933
32943,32943,408,533
32944,32944,1053,774
32945,32945,479,924
32946,32946,662,854
32947,32947,481,743
32948,32948,629,704
32949,32949,742,585
32950,32950,830,756
32951,32951,745,584
32952,32952,872,756
32953,32953,580,493
32954,32954,875,569
32955,32955,693,694
32956,32956,740,806
32957,32957,781,535
32958,32958,728,959
32959,32959,709,979
32960,32960,703,764
32961,32961,642,689
32962,32962,796,855
32963,32963,1040,620
32964,32964,613,568
32965,32965,956,760
32966,32966,622,786
32967,32967,941,623
32968,32968,718,777
32969,32969,759,939
32970,32970,900,903
32971,32971,588,533
32972,32972,569,952
32973,32973,539,878
32974,32974,777,506
32975,32975,510,791
32976,32976,479,657
32977,32977,598,838
32978,32978,562,739
32979,32979,625,705
32980,32980,524,1046
32981,32981,538,779
32982,32982,750,767
32983,32983,746,585
32984,32984,805,730
32985,32985,736,793
32986,32986,865,634
32987,32987,842,725
32988,32988,685,777
32989,32989,708,756
32990,32990,728,731
32991,32991,642,612
32992,32992,578,730
32993,32993,624,1006
32994,32994,716,680
32995,32995,575,487
32996,32996,722,980
32997,32997,617,601
32998,32998,487,878
32999,32999,590,807
33000,33000,678,570
33001,33001,509,736
33002,33002,907,573
33003,33003,1198,579
33004,33004,736,1011
33005,33005,631,594
33006,33006,359,753
33007,33007,582,659
33008,33008,627,780
33009,33009,635,623
33010,33010,711,786
33011,33011,768,688
33012,33012,657,806
33013,33013,557,464
33014,33014,715,919
33015,33015,473,658
33016,33016,628,794
33017,33017,750,730
33018,33018,937,725
33019,33019,934,507
33020,33020,657,836
33021,33021,754,868
33022,33022,615,524
33023,33023,643,926
33024,33024,685,481
33025,33025,663,701
33026,33026,1021,718
33027,33027,561,739
33028,33028,739,704
33029,33029,708,751
33030,33030,559,590
33031,33031,559,729
33032,33032,619,710
33033,33033,941,937
33034,33034,603,906
33035,33035,928,614
33036,33036,534,601
33037,33037,594,564
33038,33038,939,686
33039,33039,618,664
33040,33040,708,731
33041,33041,661,609
33042,33042,413,392
33043,33043,889,638
33044,33044,591,661
33045,33045,768,661
33046,33046,537,585
33047,33047,514,927
33048,33048,783,785
33049,33049,666,872
33050,33050,605,834
33051,33051,919,764
33052,33052,674,602
33053,33053,766,625
33054,33054,605,760
33055,33055,593,592
33056,33056,709,685
33057,33057,599,654
33058,33058,881,1154
33059,33059,621,868
33060,33060,637,563
33061,33061,402,731
33062,33062,678,909
33063,33063,636,645
33064,33064,737,642
33065,33065,568,787
33066,33066,806,984
33067,33067,798,838
33068,33068,759,829
33069,33069,961,487
33070,33070,799,791
33071,33071,509,1048
33072,33072,1023,966
33073,33073,609,554
33074,33074,917,650
33075,33075,678,575
33076,33076,1069,1253
33077,33077,650,701
33078,33078,866,666
33079,33079,535,672
33080,33080,459,539
33081,33081,719,667
33082,33082,733,701
33083,33083,1056,729
33084,33084,627,772
33085,33085,617,923
33086,33086,667,704
33087,33087,880,1049
33088,33088,811,464
33089,33089,974,469
33090,33090,709,601
33091,33091,549,913
33092,33092,755,769
33093,33093,655,865
33094,33094,631,496
33095,33095,1074,560
33096,33096,1018,602
33097,33097,690,934
33098,33098,631,593
33099,33099,804,579
33100,33100,900,875
33101,33101,569,502
33102,33102,627,521
33103,33103,709,823
33104,33104,590,688
33105,33105,787,770
33106,33106,717,685
33107,33107,752,547
33108,33108,907,863
33109,33109,656,855
33110,33110,767,723
33111,33111,787,1037
33112,33112,611,750
33113,33113,872,820
33114,33114,564,616
33115,33115,673,868
33116,33116,670,600
33117,33117,925,765
33118,33118,571,478
33119,33119,618,793
33120,33120,726,830
33121,33121,616,867
33122,33122,529,594
33123,33123,674,681
33124,33124,611,682
33125,33125,829,537
33126,33126,770,690
33127,33127,909,651
33128,33128,859,660
33129,33129,696,667
33130,33130,802,797
33131,33131,766,865
33132,33132,604,818
33133,33133,665,956
33134,33134,888,571
33135,33135,621,761
33136,33136,809,612
33137,33137,627,824
33138,33138,676,744
33139,33139,846,468
33140,33140,643,518
33141,33141,772,714
33142,33142,400,571
33143,33143,873,955
33144,33144,651,621
33145,33145,777,492
33146,33146,807,428
33147,33147,683,430
33148,33148,310,637
33149,33149,678,606
33150,33150,1016,694
33151,33151,819,900
33152,33152,803,538
33153,33153,469,568
33154,33154,1099,811
33155,33155,499,471
33156,33156,699,896
33157,33157,453,735
33158,33158,375,768
33159,33159,884,542
33160,33160,540,787
33161,33161,724,719
33162,33162,594,898
33163,33163,757,687
33164,33164,719,738
33165,33165,651,412
33166,33166,923,854
33167,33167,720,737
33168,33168,667,906
33169,33169,594,618
33170,33170,368,881
33171,33171,512,1029
33172,33172,787,675
33173,33173,446,651
33174,33174,687,799
33175,33175,769,670
33176,33176,728,671
33177,33177,723,517
33178,33178,868,918
33179,33179,816,607
33180,33180,647,702
33181,33181,517,734
33182,33182,709,842
33183,33183,683,636
33184,33184,791,724
33185,33185,678,524
33186,33186,669,766
33187,33187,564,527
33188,33188,605,769
33189,33189,650,547
33190,33190,805,780
33191,33191,713,796
33192,33192,856,713
33193,33193,924,681
33194,33194,840,622
33195,33195,732,701
33196,33196,796,658
33197,33197,673,543
33198,33198,665,851
33199,33199,599,517
33200,33200,916,635
33201,33201,541,652
33202,33202,932,794
33203,33203,643,685
33204,33204,763,742
33205,33205,771,807
33206,33206,853,797
33207,33207,711,605
33208,33208,712,603
33209,33209,878,601
33210,33210,690,632
33211,33211,652,709
33212,33212,665,461
33213,33213,573,557
33214,33214,963,589
33215,33215,781,957
33216,33216,808,802
33217,33217,774,753
33218,33218,732,593
33219,33219,721,611
33220,33220,699,1077
33221,33221,860,887
33222,33222,795,940
33223,33223,707,709
33224,33224,737,684
33225,33225,602,530
33226,33226,538,347
33227,33227,794,610
33228,33228,860,742
33229,33229,605,766
33230,33230,675,754
33231,33231,569,777
33232,33232,902,710
33233,33233,684,548
33234,33234,719,721
33235,33235,859,784
33236,33236,666,825
33237,33237,756,674
33238,33238,786,433
33239,33239,799,708
33240,33240,729,545
33241,33241,842,788
33242,33242,910,663
33243,33243,908,840
33244,33244,712,922
33245,33245,836,653
33246,33246,624,675
33247,33247,552,747
33248,33248,674,679
33249,33249,686,632
33250,33250,714,893
33251,33251,764,520
33252,33252,837,681
33253,33253,678,538
33254,33254,733,780
33255,33255,720,611
33256,33256,837,1204
33257,33257,943,874
33258,33258,598,681
33259,33259,919,557
33260,33260,390,853
33261,33261,735,575
33262,33262,571,666
33263,33263,923,717
33264,33264,699,752
33265,33265,633,530
33266,33266,683,746
33267,33267,645,893
33268,33268,725,754
33269,33269,548,742
33270,33270,906,519
33271,33271,780,720
33272,33272,1082,628
33273,33273,441,479
33274,33274,629,635
33275,33275,809,647
33276,33276,797,889
33277,33277,586,749
33278,33278,794,736
33279,33279,636,839
33280,33280,609,728
33281,33281,564,597
33282,33282,863,1072
33283,33283,534,714
33284,33284,706,830
33285,33285,648,701
33286,33286,750,1016
33287,33287,743,989
33288,33288,821,893
33289,33289,743,815
33290,33290,458,420
33291,33291,1017,530
33292,33292,697,623
33293,33293,687,530
33294,33294,604,575
33295,33295,821,794
33296,33296,790,924
33297,33297,487,925
33298,33298,632,691
33299,33299,797,810
33300,33300,859,718
33301,33301,461,502
33302,33302,869,732
33303,33303,539,539
33304,33304,1006,842
33305,33305,730,638
33306,33306,695,534
33307,33307,494,918
33308,33308,713,883
33309,33309,582,636
33310,33310,599,850
33311,33311,967,746
33312,33312,534,451
33313,33313,829,892
33314,33314,971,593
33315,33315,945,739
33316,33316,803,1084
33317,33317,661,853
33318,33318,981,615
33319,33319,499,484
33320,33320,588,314
33321,33321,712,760
33322,33322,828,678
33323,33323,754,569
33324,33324,614,695
33325,33325,858,705
33326,33326,872,831
33327,33327,848,526
33328,33328,562,548
33329,33329,761,491
33330,33330,903,449
33331,33331,519,572
33332,33332,517,949
33333,33333,711,712
33334,33334,623,475
33335,33335,696,622
33336,33336,515,459
33337,33337,585,790
33338,33338,602,766
33339,33339,698,748
33340,33340,1020,759
33341,33341,879,1030
33342,33342,654,429
33343,33343,821,699
33344,33344,686,651
33345,33345,925,889
33346,33346,910,464
33347,33347,698,742
33348,33348,807,644
33349,33349,670,620
33350,33350,846,855
33351,33351,729,860
33352,33352,896,967
33353,33353,534,1091
33354,33354,806,578
33355,33355,638,480
33356,33356,553,837
33357,33357,604,538
33358,33358,807,822
33359,33359,695,502
33360,33360,602,445
33361,33361,931,858
33362,33362,405,587
33363,33363,904,589
33364,33364,974,670
33365,33365,771,835
33366,33366,891,704
33367,33367,966,588
33368,33368,740,564
33369,33369,768,948
33370,33370,699,801
33371,33371,506,440
33372,33372,961,665
33373,33373,652,513
33374,33374,394,911
33375,33375,904,1036
33376,33376,637,663
33377,33377,810,682
33378,33378,954,831
33379,33379,578,1124
33380,33380,409,769
33381,33381,703,719
33382,33382,818,630
33383,33383,620,727
33384,33384,573,429
33385,33385,786,935
33386,33386,673,619
33387,33387,438,704
33388,33388,891,630
33389,33389,648,623
33390,33390,560,722
33391,33391,829,727
33392,33392,819,674
33393,33393,363,704
33394,33394,653,640
33395,33395,732,729
33396,33396,501,857
33397,33397,705,650
33398,33398,634,779
33399,33399,706,753
33400,33400,747,643
33401,33401,752,387
33402,33402,608,779
33403,33403,754,649
33404,33404,848,775
33405,33405,660,678
33406,33406,738,895
33407,33407,893,437
33408,33408,630,557
33409,33409,736,750
33410,33410,745,1096
33411,33411,735,768
33412,33412,641,440
33413,33413,720,745
33414,33414,714,551
33415,33415,669,577
33416,33416,916,632
33417,33417,805,581
33418,33418,752,759
33419,33419,466,689
33420,33420,572,564
33421,33421,464,569
33422,33422,546,885
33423,33423,727,437
33424,33424,849,481
33425,33425,695,634
33426,33426,680,976
33427,33427,834,784
33428,33428,633,745
33429,33429,1019,613
33430,33430,728,891
33431,33431,484,581
33432,33432,998,971
33433,33433,717,542
33434,33434,320,879
33435,33435,646,324
33436,33436,1297,807
33437,33437,543,736
33438,33438,1051,638
33439,33439,516,746
